ZIP,NAME,FACILITY_TYPE,latitude,longitude
33134,Blue Road Open Space,Park,,
33134,Boy Scouts House - Troop 7,Park,,
33143,Cartagena Park,Park,,
33134,Catalonia Park,Park,,
33134,City of Coral Gables Biltmore Golf Course,Park,,
33134,Coral Gables Adult Activity Center,Park,,
33134,Coral Gables Merrick House,Park,,
33133,MacFarlane Linear Park,Park,,
33146,Maggiore Park,Park,,
33134,Majorca Park,Park,,
33146,Mall Street Median,Park,,
33158,Marlin Park,Park,,
33134,Merrick Park,Park,,
33143,Pinewood Cemetery,Park,,
33134,Pittman Park,Park,,
33134,Ponce de Leon Park,Park,,
33134,Robert J. Fewell Park,Park,,
33134,Rotary Centennial Park,Park,,
33134,Ruth Bryan Owen Waterway Park,Park,,
33134,Salvadore Park,Park,,
33143,San Benito Green,Park,,
33134,San Sebastian Park,Park,,
33134,Sarto Green,Park,,
33143,Tiziano Park,Park,,
33134,Durango Park,Park,,
33134,Freedom Plaza,Park,,
33134,Granada Plaza,Park,,
33133,Ingraham Park,Park,,
33134,J. Fritz and Frances Gordon Park,Park,,
33134,James T. Barker Park,Park,,
33134,Jaycee Park,Park,,
33134,Lamar Louise Curry Park,Park,,
33156,Leucadendra Drive Triangle,Park,,
33134,Lisbon Park,Park,,
33133,Lola B. Walker Pioneers' Park,Park,,
33143,Loretta Sheehy Park,Park,,
33143,Fire House Park,Park,,
00nan,,Park,,
33139,1 HOTEL SOUTH BEACH,Hotel/Motel,25.79949,-80.12683
33139,1425 COLLINS AVENUE LLC,Hotel/Motel,25.78621,-80.1305
33010,508 CABANA HOTEL LLC,Hotel/Motel,25.82652,-80.28365
33137,7 SEAS MOTEL,Hotel/Motel,25.83067,-80.18525
33030,A-1 BUDGET MOTEL,Hotel/Motel,25.48208,-80.46285
33139,ABAE HOTEL,Hotel/Motel,25.78302,-80.14188
33139,ABBEY HOTEL,Hotel/Motel,25.79658,-80.13009
33166,AC HOTEL BY MARRIOTT,Hotel/Motel,25.81037,-80.32808
33180,AC HOTEL MIAMI AVENTURA,Hotel/Motel,25.9677,-80.1422
33140,AC HOTEL MIAMI BEACH,Hotel/Motel,25.80533,-80.1251
33126,AIRPORT REGENCY HOTEL,Hotel/Motel,25.78175,-80.26503
33166,ALADDIN HOTEL,Hotel/Motel,25.81053,-80.2653
33139,ALBION HOTEL,Hotel/Motel,25.79107,-80.13112
33139,ALDEN HOTEL,Hotel/Motel,25.80582,-80.12583
33140,ALEXANDER HOTEL MIAMI BEACH LLC,Hotel/Motel,25.82982,-80.12115
33134,ALOFT CORAL GABLES,Hotel/Motel,25.74781,-80.26289
33172,ALOFT DORAL,Hotel/Motel,25.80331,-80.36886
33130,ALOFT MARY BRICKELL,Hotel/Motel,25.76411,-80.19709
33166,ALOFT MIAMI AIRPORT,Hotel/Motel,25.80863,-80.31479
33180,ALOFT MIAMI AVENTURA,Hotel/Motel,25.96752,-80.14352
33156,ALOFT MIAMI DADELAND,Hotel/Motel,25.68784,-80.31888
33032,AMERICAN BEST INN,Hotel/Motel,25.52104,-80.42563
33010,ANCHOR HOTEL,Hotel/Motel,25.83017,-80.28344
33139,ANGLER'S BOUTIQUE RESORT,Hotel/Motel,25.77665,-80.13416
33030,ANHINGA MOTEL,Hotel/Motel,25.46751,-80.47773
33139,ANSONIA HOTEL,Hotel/Motel,25.79665,-80.13028
33139,AQUA HOTEL,Hotel/Motel,25.78827,-80.1308
33139,ARTECITY JABB LLC,Hotel/Motel,25.79808,-80.13144
33129,ATTON BRICKELL MIAMI HOTEL,Hotel/Motel,25.75995,-80.19698
33139,AVALON HOTEL,Hotel/Motel,25.77697,-80.1317
33154,BAL HARBOUR QUARZO HOTEL,Hotel/Motel,25.89896,-80.12507
33141,BALTIC HOTEL INC.,Hotel/Motel,25.8621,-80.12191
33125,BARLINGTON HOTEL,Hotel/Motel,25.7751,-80.21745
33178,BAYMONT INN & SUITES,Hotel/Motel,25.80917,-80.3688
33034,BAYMONT INN & SUITES,Hotel/Motel,25.45499,-80.47453
33139,BEACH PARADISE HOTEL,Hotel/Motel,25.77574,-80.13186
33141,BEACH PLACE HOTEL,Hotel/Motel,25.8714,-80.12223
33139,BEACH PLAZA HOTEL,Hotel/Motel,25.78544,-80.13049
33139,BEACON HOTEL,Hotel/Motel,25.77718,-80.13164
33139,BEDS & DRINKS HOSTEL,Hotel/Motel,25.7917,-80.13107
33030,BEL INN,Hotel/Motel,25.48174,-80.47751
33139,BENTLEY BEACH HOTEL,Hotel/Motel,25.76974,-80.13268
33139,BENTLEY SOUTH BEACH,Hotel/Motel,25.77499,-80.13215
33139,BERKELEY SHORE HOTEL,Hotel/Motel,25.78966,-80.13063
33033,BEST STUDIO INN,Hotel/Motel,25.47639,-80.43744
33140,BEST WESTERN,Hotel/Motel,25.81328,-80.12246
33034,BEST WESTERN GATEWAY TO THE KEYS,Hotel/Motel,25.44277,-80.47641
33183,BEST WESTERN HOTEL & SUITES,Hotel/Motel,25.68814,-80.3947
33186,BEST WESTERN KENDALL AIRPORT HOTEL AND SUITES,Hotel/Motel,25.63974,-80.42039
33141,BEST WESTERN ON THE BAY,Hotel/Motel,25.84901,-80.14801
33166,BEST WESTERN PLUS MIAMI AIRPORT NORTH HOTEL & SUITES,Hotel/Motel,25.80875,-80.28554
33178,BEST WESTERN PLUS MIAMI DORAL,Hotel/Motel,25.80924,-80.36778
33134,BEST WESTERN PREMIER,Hotel/Motel,25.77149,-80.26293
33181,BEST WESTERN WINDOR INN,Hotel/Motel,25.88879,-80.1643
33139,BETSY SOUTH BEACH,Hotel/Motel,25.78658,-80.12991
33139,BIKINI HOSTEL,Hotel/Motel,25.78358,-80.14191
33134,BILTMORE HOTEL,Hotel/Motel,25.74076,-80.27859
33132,BISCAYNE BAY MARRIOTT HOTEL,Hotel/Motel,25.79084,-80.18581
33138,BISCAYNE INN & APTS,Hotel/Motel,25.83786,-80.18476
33139,BLANC KARA,Hotel/Motel,25.77109,-80.13344
33139,BLUE MOON HOTEL,Hotel/Motel,25.7797,-80.13197
33139,BOULAN HOTEL,Hotel/Motel,25.79639,-80.12904
33139,BOULEVARD HOTEL,Hotel/Motel,25.77761,-80.13155
33139,BOUTIQUE 18 LLC,Hotel/Motel,25.79412,-80.13024
33139,BREAKWATER HOTEL,Hotel/Motel,25.77968,-80.13087
33034,BUDGET HOST INN,Hotel/Motel,25.47731,-80.47736
33147,BUDGET INN,Hotel/Motel,25.85538,-80.24179
33134,BURKES MOTEL,Hotel/Motel,25.76445,-80.26821
33139,CADET HOTEL,Hotel/Motel,25.79258,-80.13045
33140,"CADILLAC HOTEL & BEACH CLUB, AUTOGRAPH COLLECTION",Hotel/Motel,25.81214,-80.12282
33126,CAMBRIA SUITES MIAMI AIRPORT- BLUE LAGOON,Hotel/Motel,25.77692,-80.30743
33172,CANDLEWOOD HOTEL,Hotel/Motel,25.80045,-80.3408
33166,CANDLEWOOD SUITES HOTEL,Hotel/Motel,25.8079,-80.29585
33186,CANDLEWOOD SUITES MIAMI EXEC AIRPORT - KENDALL,Hotel/Motel,25.64049,-80.42047
33141,CARILLON HOTEL AND SPA,Hotel/Motel,25.85289,-80.12007
33137,CARL'S EL PADRE MOTEL,Hotel/Motel,25.83093,-80.18509
33139,CASA BOUTIQUE HOTEL,Hotel/Motel,25.78487,-80.13235
33139,CASA GRANDE HOTEL,Hotel/Motel,25.77868,-80.13134
33144,CASA STUDIO,Hotel/Motel,25.76307,-80.29767
33139,CASA VICTORIA ORCHID HOTEL,Hotel/Motel,25.78695,-80.13309
33139,CATALINA HOTEL,Hotel/Motel,25.79315,-80.12996
33139,CAVALIER HOTEL,Hotel/Motel,25.78439,-80.13018
33139,CENTURY HOTEL,Hotel/Motel,25.77046,-80.13313
33140,"CHATEAU, VERSAILLES, FONTAINEBLEAU FLORIDA TOWER II & III",Hotel/Motel,25.81858,-80.12213
33134,CHATEAUBLEAU INN,Hotel/Motel,25.76121,-80.259
33134,CHATEAUBLEAU INN,Hotel/Motel,25.76005,-80.25832
33139,CHELSEA HOTEL,Hotel/Motel,25.7803,-80.13328
33010,CHESAPEAKE HOTEL,Hotel/Motel,25.83071,-80.29032
33139,CHESTERFIELD / LEON / LILY HOTELS,Hotel/Motel,25.77904,-80.13173
33140,CIRCA 39,Hotel/Motel,25.81201,-80.12346
33139,CLAREMONT HOTEL/ HAMPTON INN,Hotel/Motel,25.7926,-80.13002
33140,CLARIDGE HOTEL,Hotel/Motel,25.80928,-80.12389
33166,CLARION INN 7 SUITES,Hotel/Motel,25.80809,-80.28125
33139,CLAY HOTEL,Hotel/Motel,25.78686,-80.13241
33139,CLEVELANDER HOTEL,Hotel/Motel,25.78073,-80.13087
33139,CLIFTON HOTEL,Hotel/Motel,25.78486,-80.13058
33139,CLINTON HOTEL,Hotel/Motel,25.7787,-80.13291
33141,COLLINS HOTEL,Hotel/Motel,25.84955,-80.12111
33139,COLONY HOTEL,Hotel/Motel,25.77748,-80.13158
33175,COMFORT SUITES,Hotel/Motel,25.73318,-80.38269
33166,COMFORT SUITES MIAMI INTERNATIONAL AIRPORT,Hotel/Motel,25.80894,-80.2749
33140,COMO METROPOLITAN MIAMI BEACH,Hotel/Motel,25.80046,-80.12624
33140,CONFIDANTE,Hotel/Motel,25.81265,-80.12274
33131,CONRAD MIAMI,Hotel/Motel,25.76034,-80.19212
33128,COPPER DOOR B&B,Hotel/Motel,25.47383,-80.48347
33149,CORAL REEF APARTMENTS,Hotel/Motel,25.6911,-80.16047
33034,CORAL ROC MOTEL,Hotel/Motel,25.4585,-80.47769
33141,COSTA NORTE BOUTIQUE HOTEL,Hotel/Motel,25.85668,-80.12171
33183,COUNTRY INN & SUITES,Hotel/Motel,25.69001,-80.38324
33034,COUNTRY LODGE,Hotel/Motel,25.45635,-80.47682
33131,COURTYARD BY MARRIOTT,Hotel/Motel,25.77227,-80.19067
33139,COURTYARD BY MARRIOTT,Hotel/Motel,25.78832,-80.13199
33166,COURTYARD BY MARRIOTT HOTEL,Hotel/Motel,25.81013,-80.32379
33134,COURTYARD BY MARRIOTT MIAMI CORAL GABLES,Hotel/Motel,25.75393,-80.26248
33172,COURTYARD BY MARRIOTT MIAMI DOLPHIN MALL,Hotel/Motel,25.7849,-80.3779
33033,COURTYARD BY MARRIOTT SOUTH HOMESTEAD,Hotel/Motel,25.4787,-80.43422
33180,COURTYARD MARRIOTT AT AVENTURA,Hotel/Motel,25.95325,-80.14412
33126,COURTYARD MIAMI AIRPORT,Hotel/Motel,25.784,-80.26277
33156,COURTYARD MIAMI DADELAND,Hotel/Motel,25.68598,-80.31447
33178,COURTYARD MIAMI WEST FLORIDA TURNPIKE,Hotel/Motel,25.869,-80.38363
33016,COURTYARDS BY MARRIOTT,Hotel/Motel,25.91446,-80.32574
33139,CRESCENT RESORT ON SOUTH BEACH,Hotel/Motel,25.78602,-80.12991
33139,CREST HOTEL SUITES,Hotel/Motel,25.79125,-80.13078
33010,CROSSWAYS MOTEL,Hotel/Motel,25.8376,-80.29962
33126,CROWNE PLAZA HOTEL MIAMI INTERNATIONAL AIRPORT,Hotel/Motel,25.78112,-80.26508
33141,CRYSTAL BEACH SUITES HOTEL,Hotel/Motel,25.85585,-80.12026
33140,DAYS INN,Hotel/Motel,25.81423,-80.12232
33034,DAYS INN,Hotel/Motel,25.44882,-80.4744
33141,DAYS INN & SUITES,Hotel/Motel,25.86055,-80.12021
33166,DAYS INN MIAMI AIRPORT NORTH,Hotel/Motel,25.80828,-80.27441
33126,DAYS INN MIAMI INTERNATIONAL AIRPORT HOTEL-NEW,Hotel/Motel,25.78088,-80.31347
33141,DEAUVILLE BEACH RESORT,Hotel/Motel,25.85108,-80.11963
33033,DELUXE INN MOTEL,Hotel/Motel,25.50183,-80.44302
33140,DESIGN SUITES MIAMI BEACH,Hotel/Motel,25.8341,-80.12025
33141,DEVON APARTMENTS,Hotel/Motel,25.85386,-80.12334
33010,DIXIE ROSS HOTEL,Hotel/Motel,25.83698,-80.27971
33014,DON SHULA'S HOTEL,Hotel/Motel,25.91275,-80.31148
33172,DOUBLETREE BY HILTON MIAMI DORAL,Hotel/Motel,25.79044,-80.36171
33132,DOUBLETREE GRAND HOTEL (THE),Hotel/Motel,25.79158,-80.18617
33126,DOUBLETREE MIAMI MART AIRPORT HOTEL,Hotel/Motel,25.77814,-80.31079
33139,DREAM SOUTH BEACH,Hotel/Motel,25.7819,-80.13136
33130,DYNAMIC HOTEL,Hotel/Motel,25.77417,-80.20515
33131,EAST MIAMI,Hotel/Motel,25.76655,-80.19207
33166,EB HOTEL MIAMI,Hotel/Motel,25.80881,-80.2661
33140,EDEN ROC,Hotel/Motel,25.81957,-80.12194
33010,EL PARAISO MOTEL,Hotel/Motel,25.83665,-80.29821
33139,EL PASEO,Hotel/Motel,25.7871,-80.1324
33172,ELEMENT MIAMI DORAL,Hotel/Motel,25.80389,-80.36901
33142,ELEMENT MIAMI INTERNATIONAL AIRPORT,Hotel/Motel,25.79941,-80.25368
33142,EMBASSY SUITES HOTEL MIAMI AIRPORT,Hotel/Motel,25.80671,-80.2616
33141,EOLO LLC,Hotel/Motel,25.86149,-80.1224
33131,EPIC HOTEL,Hotel/Motel,25.77052,-80.18905
33134,ERNESTO MOTEL,Hotel/Motel,25.7722,-80.26147
33139,ESSEX HOUSE HOTEL,Hotel/Motel,25.78075,-80.13126
33126,ESTANCIA HOTEL,Hotel/Motel,25.78267,-80.32023
33141,EUROAMERICAN GROUP INC,Hotel/Motel,25.84894,-80.11997
33131,EUROSTARS LANGFORD,Hotel/Motel,25.77366,-80.19142
33142,EVEN MIAMI AIRPORT HOTEL,Hotel/Motel,25.7993,-80.25214
33030,EVERGLADES MOTEL,Hotel/Motel,25.46411,-80.4768
33010,EVERGLADES MOTEL,Hotel/Motel,25.81017,-80.26239
33126,EXECUTIVE AIRPORT HOTEL,Hotel/Motel,25.78384,-80.30596
33010,EXECUTIVE PALACE HOTEL,Hotel/Motel,25.84136,-80.3049
33144,EXECUTIVE TROPIC GARDENS,Hotel/Motel,25.76341,-80.30765
33134,EXTACY MOTEL,Hotel/Motel,25.77158,-80.27627
33126,EXTENDED STAY AMERICA,Hotel/Motel,25.77864,-80.30377
33122,EXTENDED STAY AMERICA #1600,Hotel/Motel,25.79436,-80.33626
33145,EXTENDED STAY AMERICA #1740,Hotel/Motel,25.74965,-80.25317
33129,EXTENDED STAY AMERICA #1760,Hotel/Motel,25.76105,-80.19882
33122,EXTENDED STAY AMERICA #1762,Hotel/Motel,25.79568,-80.32229
33172,EXTENDED STAY AMERICA #9639,Hotel/Motel,25.80526,-80.33772
33166,EXTENDED STAY AMERICA #9641,Hotel/Motel,25.8092,-80.28295
33140,FAENA HOTEL MIAMI BEACH,Hotel/Motel,25.80741,-80.12334
33126,FAIRFIELD INN & SUITES MIAMI SOUTH,Hotel/Motel,25.78273,-80.26316
33166,FAIRFIELD INN BY MARRIOTT,Hotel/Motel,25.81104,-80.32782
33034,FAIRWAY INN,Hotel/Motel,25.77621,-80.18789
33139,FAIRWIND HOTEL,Hotel/Motel,25.78061,-80.13175
33139,"FARDAY, STEPHEN",Hotel/Motel,25.79807,-80.13135
33139,FBH FASHION BOUTIQUE HOTEL,Hotel/Motel,25.77528,-80.1345
33139,FDR LOUNGE/ DELANO,Hotel/Motel,25.79214,-80.12912
33109,FISHER ISLAND COTTAGES,Hotel/Motel,25.75657,-80.14048
33178,FLAGLER STATION RESIDENCE INN,Hotel/Motel,25.86951,-80.38338
33030,FLORIDIAN HOTEL OF HOMESTEAD,Hotel/Motel,25.47996,-80.46491
33139,"FOUNTAIN CONDOMINIUM HOTEL ASSOCIATION, INC. (THE)",Hotel/Motel,25.77315,-80.1352
33146,FOUR POINT BY SHERATON,Hotel/Motel,25.73524,-80.25764
33122,FOUR POINTS BY SHERATON MIAMI AIRPORT,Hotel/Motel,25.80865,-80.31889
33140,FOUR POINTS HTL ITT SHERATON,Hotel/Motel,25.81562,-80.12225
33131,FOUR SEASONS HOTEL MIAMI,Hotel/Motel,25.75889,-80.1918
33154,FOUR SEASONS HOTEL THE SURF CLUB,Hotel/Motel,25.87686,-80.12122
33139,FRANKLIN HOTEL,Hotel/Motel,25.77928,-80.13228
33140,FREEHAN HOTEL - GUEST HOUSE,Hotel/Motel,25.80419,-80.12619
33140,FREEHAND MIAMI,Hotel/Motel,25.80447,-80.12646
33139,FRITZ,Hotel/Motel,25.7752,-80.1321
33134,G G MOTEL,Hotel/Motel,25.77146,-80.27843
33134,GABLES COVE,Hotel/Motel,25.76393,-80.27213
33146,GABLES INN,Hotel/Motel,25.72184,-80.26745
33132,GABRIEL,Hotel/Motel,25.78523,-80.1899
33139,GALE SOUTH BEACH/ REGENT HOTAL,Hotel/Motel,25.79216,-80.13007
33030,GARDEN INN HOMESTEAD,Hotel/Motel,25.46835,-80.4721
33139,GATES HOTEL,Hotel/Motel,25.8,-80.12798
33140,GENERATOR,Hotel/Motel,25.80716,-80.12462
33139,GENEVA HOTEL,Hotel/Motel,25.78806,-80.13082
33139,GIUEDO REALTY LLC,Hotel/Motel,25.78427,-80.142
33132,GLOBAL GRAND MANAGEMENT,Hotel/Motel,25.79158,-80.18617
33140,GRAND BEACH HOTEL,Hotel/Motel,25.82467,-80.12143
33154,GRAND BEACH HOTEL BAY HARBOR,Hotel/Motel,25.88732,-80.12901
33154,GRAND BEACH HOTEL SURFSIDE,Hotel/Motel,25.88432,-80.12194
33154,GRAND BEACH HOTEL SURFSIDE,Hotel/Motel,25.88416,-80.12273
33144,GRAND EMPEROR HOTEL,Hotel/Motel,25.76343,-80.30275
33126,GREENPOINT SUITES DORAL AIRPORT WEST,Hotel/Motel,25.78336,-80.3295
33139,GREENVIEW HOTEL,Hotel/Motel,25.79159,-80.13152
33133,GROVE ISLE,Hotel/Motel,25.73686,-80.21755
33128,GUILD (THE),Hotel/Motel,25.77789,-80.18963
33138,HACIENDA DEL FERDINAND,Hotel/Motel,25.85954,-80.18236
33139,HALL HOTEL,Hotel/Motel,25.7875,-80.13085
33126,HAMPTON INN & SUITES,Hotel/Motel,25.80855,-80.28916
33178,HAMPTON INN & SUITES,Hotel/Motel,25.81116,-80.38477
33137,HAMPTON INN & SUITES,Hotel/Motel,25.80926,-80.18973
33130,HAMPTON INN & SUITES MIAMI BRICKELL DOWNTOWN,Hotel/Motel,25.76248,-80.19406
33033,HAMPTON INN & SUITES MIAMI-SOUTH/HOMESTEAD,Hotel/Motel,25.47851,-80.43521
33133,HAMPTON INN HOTEL,Hotel/Motel,25.73846,-80.23939
33166,HAMPTON INN MIAMI - AIRPORT WEST,Hotel/Motel,25.80742,-80.32621
33142,HAMPTON INN MIAMI AIRPORT EAST,Hotel/Motel,25.80581,-80.26337
33143,HAMPTON INN MIAMI DADELAND,Hotel/Motel,25.69417,-80.30702
33139,HARRISON HOTEL,Hotel/Motel,25.77372,-80.13412
33131,HC MIAMI FL PANORAMA,Hotel/Motel,25.76286,-80.19055
33139,HENROSA HOTEL,Hotel/Motel,25.78678,-80.13027
33010,HIALEAH AIRPORT MOTEL,Hotel/Motel,25.82655,-80.28402
33010,HIALEAH AIRPORT MOTEL,Hotel/Motel,25.82553,-80.28413
33010,HIALEAH MOTEL,Hotel/Motel,25.81499,-80.26951
33140,HILTON CABANA MIAMI BEACH,Hotel/Motel,25.84422,-80.12025
33140,HILTON GARDEN INN,Hotel/Motel,25.80583,-80.12489
33122,HILTON GARDEN INN MIAMI AIRPORT WEST,Hotel/Motel,25.80785,-80.3183
33129,HILTON GARDEN INN MIAMI BRICKELL SOUTH,Hotel/Motel,25.75103,-80.2037
33172,HILTON GARDEN INN MIAMI DOLPHIN MALL,Hotel/Motel,25.78949,-80.37588
33126,HILTON MIAMI AIRPORT,Hotel/Motel,25.78194,-80.27865
33176,HILTON MIAMI DADELAND,Hotel/Motel,25.68644,-80.34276
33132,HILTON MIAMI DOWNTOWN,Hotel/Motel,25.79184,-80.18851
33140,HOLIDAY INN,Hotel/Motel,25.81511,-80.12234
33016,HOLIDAY INN,Hotel/Motel,25.86776,-80.32411
33132,HOLIDAY INN DOWNTOWN PORT OF MIAMI,Hotel/Motel,25.77792,-80.18884
33034,HOLIDAY INN EXPRESS,Hotel/Motel,25.43985,-80.47646
33166,HOLIDAY INN EXPRESS,Hotel/Motel,25.80849,-80.27892
33016,HOLIDAY INN EXPRESS & SUITES - MIAMI/HIALEAH,Hotel/Motel,25.88309,-80.32502
33176,HOLIDAY INN EXPRESS & SUITES KENDALL EAST MIAMI,Hotel/Motel,25.68511,-80.38279
33142,HOLIDAY INN EXPRESS AND SUITES MIAMI ARPT AND INTERMODAL AREA,Hotel/Motel,25.79983,-80.26364
33166,HOLIDAY INN EXPRESS MIAMI AIRPORT DORAL,Hotel/Motel,25.80926,-80.33371
33166,HOLIDAY INN HOTEL,Hotel/Motel,25.80914,-80.26351
33172,HOLIDAY INN MIAMI/DORAL AREA,Hotel/Motel,25.80394,-80.33558
33144,HOLIDAY MOTEL,Hotel/Motel,25.76254,-80.3136
33034,HOLIDAY MOTEL,Hotel/Motel,25.4609,-80.47664
33034,HOME 2 SUITES BY HILTON,Hotel/Motel,25.45034,-80.47612
33122,HOMEWOOD SUITES BY HILTON MIAMI AIRPORT WEST,Hotel/Motel,25.80782,-80.31939
33172,HOMEWOOD SUITES BY HILTON MIAMI DOLPHIN MALL,Hotel/Motel,25.78949,-80.37588
33126,HOMEWOOD SUITES MIAMI AIRPORT BLUE LAGOON,Hotel/Motel,25.78163,-80.28441
33129,HOMEWOOD SUITES MIAMI DOWNTOWN BRICKELL,Hotel/Motel,25.75852,-80.19875
33139,HOTEL,Hotel/Motel,25.77815,-80.13143
33139,HOTEL 18,Hotel/Motel,25.79368,-80.13045
33133,HOTEL ARIA,Hotel/Motel,25.72746,-80.2406
33139,HOTEL ASTOR,Hotel/Motel,25.78052,-80.13324
33140,HOTEL BELLAMAR,Hotel/Motel,25.80651,-80.12486
33139,HOTEL BELLEZA,Hotel/Motel,25.79772,-80.13179
33139,HOTEL CARDOZO,Hotel/Motel,25.78423,-80.1302
33134,HOTEL COLONNADE CORAL GABLES,Hotel/Motel,25.75026,-80.25823
33139,HOTEL COLORETTA,Hotel/Motel,25.77332,-80.13407
33140,HOTEL CROYDON,Hotel/Motel,25.81092,-80.12364
33139,HOTEL GAYTHERING,Hotel/Motel,25.79061,-80.14392
33138,HOTEL MIMO,Hotel/Motel,25.84084,-80.18459
33141,HOTEL NORMAN,Hotel/Motel,25.85195,-80.12071
33139,HOTEL OCEAN,Hotel/Motel,25.7833,-80.13033
33140,HOTEL PIERRE,Hotel/Motel,25.81435,-80.12337
33134,HOTEL PLACE ST MICHEL,Hotel/Motel,25.75287,-80.25849
33030,HOTEL REDLAND,Hotel/Motel,25.46964,-80.47588
33139,HOTEL ST AUGUSTINE,Hotel/Motel,25.77318,-80.1341
33139,HOTEL VICTOR,Hotel/Motel,25.78255,-80.13047
33139,HYATT CENTRIC SOUTH BEACH,Hotel/Motel,25.78947,-80.13044
33142,HYATT PLACE,Hotel/Motel,25.80641,-80.26292
33166,HYATT PLACE MIAMI AIRPORT WEST/DORAL,Hotel/Motel,25.80841,-80.32773
33134,HYATT REGENCY CORAL GABLES HOTEL,Hotel/Motel,25.75231,-80.2557
33131,HYATT REGENCY MIAMI HOTEL,Hotel/Motel,25.771,-80.19111
33126,HYATT SUMMERFIELD SUITES MIAMI AIRPORT,Hotel/Motel,25.78151,-80.28943
33134,ILLUSION MOTEL,Hotel/Motel,25.77154,-80.27671
33139,IMPALA HOTEL,Hotel/Motel,25.78343,-80.13143
33134,IMPERIALE MOTEL,Hotel/Motel,25.77097,-80.27932
33172,INTER CONTINENTAL DORAL MIAMI,Hotel/Motel,25.79787,-80.3359
33131,INTERCONTINENTAL HOTEL MIAMI,Hotel/Motel,25.77239,-80.18532
33141,INTERNATIONAL INN MOTEL AT CSW,Hotel/Motel,25.85132,-80.14403
33139,ISLAND HOUSE,Hotel/Motel,25.78644,-80.13095
33139,ITHACA OF SOUTH BEACH HOTEL INC,Hotel/Motel,25.77578,-80.13243
33131,J W MARRIOTT HOTEL MIAMI,Hotel/Motel,25.76253,-80.19116
33139,JACQUELINE SUITE HOTEL,Hotel/Motel,25.78762,-80.14287
33134,JAMAICA MOTEL,Hotel/Motel,25.76454,-80.27107
33139,JAMES HOTEL INC,Hotel/Motel,25.79195,-80.13107
33139,JAMES ROYAL PALM (THE),Hotel/Motel,25.78851,-80.12931
33139,JAZZ ON SOUTH BEACH,Hotel/Motel,25.77258,-80.13311
33139,JULIA,Hotel/Motel,25.77297,-80.13367
33135,JULIA MOTEL,Hotel/Motel,25.77186,-80.24428
33131,JW MARRIOTT MARQUIS MIAMI,Hotel/Motel,25.77131,-80.18914
33139,KASKADES,Hotel/Motel,25.79215,-80.13108
33186,KENDALL MIAMI HOLIDAY INN EXPRESS & SUITES,Hotel/Motel,25.64628,-80.4125
33139,KENT HOTEL,Hotel/Motel,25.78238,-80.13101
33170,KENT MOTEL,Hotel/Motel,25.55914,-80.38792
33138,KING MOTEL,Hotel/Motel,25.84105,-80.18471
33034,KNIGHTS INN,Hotel/Motel,25.48195,-80.47482
33140,L HOTEL,Hotel/Motel,25.8137,-80.12347
33134,LA CAMPINA MOTEL,Hotel/Motel,25.76446,-80.2681
33139,LA FLORA HOTEL,Hotel/Motel,25.78357,-80.1314
33144,LA FUENTE HOTEL,Hotel/Motel,25.76228,-80.31699
33010,LA FUENTE MOTEL,Hotel/Motel,25.82101,-80.27771
33142,LA QUINTA INN & SUITES #4040,Hotel/Motel,25.80596,-80.26216
33016,LA QUINTA INN & SUITES #7709,Hotel/Motel,25.91405,-80.32938
33172,LA QUINTA INN & SUITES #980,Hotel/Motel,25.79891,-80.33872
33166,LA QUINTA INN 667,Hotel/Motel,25.81058,-80.31705
33189,LA QUINTA INN AND SUITES #1050,Hotel/Motel,25.5794,-80.36635
33154,LANDON,Hotel/Motel,25.88738,-80.12948
33132,LEAMINGTON HOTEL,Hotel/Motel,25.77551,-80.18839
33181,LEEWARD MOTEL,Hotel/Motel,25.88469,-80.16568
33139,LESLIE HOTEL,Hotel/Motel,25.78357,-80.13031
33130,LIFE HOUSE LITTLE HAVANA,Hotel/Motel,25.76828,-80.20942
33139,LOEWS MIAMI BCH HOTEL,Hotel/Motel,25.78927,-80.12933
33139,LOFT HOTEL,Hotel/Motel,25.78036,-80.13206
33141,LOMBARDY INN,Hotel/Motel,25.84502,-80.12078
33139,LORD BALFOUR HOTEL,Hotel/Motel,25.77292,-80.1326
33139,LORD BALFOUR HOTEL,Hotel/Motel,25.69455,-80.15808
33140,LORRAINE HOTEL,Hotel/Motel,25.80247,-80.12593
33141,M BOUTIQUE HOTEL,Hotel/Motel,25.85509,-80.12203
33139,MAJESTIC HOTEL,Hotel/Motel,25.77667,-80.13175
33134,MALIBU HOTEL,Hotel/Motel,25.73619,-80.25531
33131,MANDARIN ORIENTAL MIAMI,Hotel/Motel,25.76567,-80.18496
33160,MARENAS RESORT,Hotel/Motel,25.94909,-80.11994
33139,MARLIN HOTEL,Hotel/Motel,25.78305,-80.13152
33139,MARRIOTT VACATION CLUB SOUTH BEACH,Hotel/Motel,25.78556,-80.13
33139,MARSEILLES HOTEL,Hotel/Motel,25.79321,-80.12886
33133,MAYFAIR HOTEL & SPA,Hotel/Motel,25.72867,-80.24101
33139,MERCURY HOTEL,Hotel/Motel,25.77011,-80.1343
33139,MERIDIAN HOUSE,Hotel/Motel,25.79416,-80.13699
33139,METROPOLE HOTEL,Hotel/Motel,25.77616,-80.13235
33126,MIAMI AIRPORT MARRIOTT- FULL SERVICE,Hotel/Motel,25.784,-80.26277
